log_id,user_id,action,entity_type,entity_id,payload,ip_address,status_code,created_at
7067,USR_1040,ORDER_UPDATE,AUTH_SESSION,10720,"{""batch"": ""BATCH_544"", ""risk_score"": 0.305, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10720""}",10.234.140.58,200,2026-09-03 00:04:39
7068,USR_1061,RISK_FLAG_OVERRIDE,ACCOUNT,11663,"{""batch"": ""BATCH_665"", ""risk_score"": 0.362, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11663""}",10.42.101.46,200,2026-08-20 15:47:59
7069,USR_1052,POLICY_EVAL,WIRE_BATCH,14868,"{""batch"": ""BATCH_408"", ""risk_score"": 0.955, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14868"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.125.231.121,500,2026-09-04 16:13:33
7070,USR_1059,TRANSFER_INITIATE,ORDER,12973,"{""batch"": ""BATCH_693"", ""risk_score"": 0.389, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12973""}",10.38.5.225,201,2026-09-11 05:42:14
7071,USR_1062,ORDER_CREATE,AUTH_SESSION,13985,"{""batch"": ""BATCH_271"", ""risk_score"": 0.988, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13985"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.117.123.250,200,2026-09-02 09:23:32
7072,USR_1070,ACCOUNT_AUTH,AUTH_SESSION,11070,"{""batch"": ""BATCH_222"", ""risk_score"": 0.044, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11070""}",10.201.99.13,200,2026-09-07 00:02:20
7073,USR_1091,ORDER_UPDATE,ORDER,12818,"{""batch"": ""BATCH_458"", ""risk_score"": 0.363, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12818""}",10.45.185.179,400,2026-08-29 02:32:56
7074,USR_1066,BALANCE_INQUIRY,ACCOUNT,10912,"{""batch"": ""BATCH_742"", ""risk_score"": 0.613, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10912""}",10.193.157.239,500,2026-09-06 05:10:16
7075,USR_1093,POLICY_EVAL,ACCOUNT,12254,"{""batch"": ""BATCH_821"", ""risk_score"": 0.13, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12254""}",10.54.37.86,500,2026-09-17 07:19:57
7076,USR_1024,ORDER_UPDATE,ORDER,14543,"{""batch"": ""BATCH_940"", ""risk_score"": 0.436, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14543""}",10.83.202.65,200,2026-09-16 23:49:23
7077,USR_1096,KYC_VERIFY,ORDER,14743,"{""batch"": ""BATCH_571"", ""risk_score"": 0.705, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14743""}",10.223.89.241,500,2026-08-22 21:24:42
7078,USR_1097,ACCOUNT_AUTH,ORDER,11951,"{""batch"": ""BATCH_584"", ""risk_score"": 0.11, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11951""}",10.45.102.37,200,2026-09-10 02:01:43
7079,USR_1075,BALANCE_INQUIRY,WIRE_BATCH,12335,"{""batch"": ""BATCH_175"", ""risk_score"": 0.407, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12335""}",10.32.86.197,200,2026-09-03 22:55:09
7080,USR_1086,POLICY_EVAL,WIRE_BATCH,10887,"{""batch"": ""BATCH_144"", ""risk_score"": 0.623, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10887""}",10.51.42.159,500,2026-09-08 08:44:48
7081,USR_1084,POLICY_EVAL,CUSTOMER,13295,"{""batch"": ""BATCH_590"", ""risk_score"": 0.127, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13295""}",10.213.38.76,200,2026-08-21 04:45:56
7082,USR_1039,BALANCE_INQUIRY,AUTH_SESSION,14152,"{""batch"": ""BATCH_909"", ""risk_score"": 0.099, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14152""}",10.152.117.165,403,2026-09-09 20:50:40
7083,USR_1093,ORDER_CREATE,CUSTOMER,11112,"{""batch"": ""BATCH_629"", ""risk_score"": 0.732, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11112""}",10.76.218.73,200,2026-09-08 18:44:06
7084,USR_1079,ACCOUNT_AUTH,ACCOUNT,13133,"{""batch"": ""BATCH_527"", ""risk_score"": 0.302, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13133""}",10.35.133.237,200,2026-09-11 01:29:01
7085,USR_1052,ACCOUNT_AUTH,CUSTOMER,13550,"{""batch"": ""BATCH_828"", ""risk_score"": 0.97, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13550"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.1.46.151,200,2026-08-22 03:11:06
7086,USR_1075,ORDER_UPDATE,WIRE_BATCH,12266,"{""batch"": ""BATCH_436"", ""risk_score"": 0.877, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12266"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.250.198.93,200,2026-09-17 15:24:56
7087,USR_1051,POLICY_EVAL,AUTH_SESSION,10875,"{""batch"": ""BATCH_376"", ""risk_score"": 0.975, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10875"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.200.96.156,500,2026-09-08 22:15:12
7088,USR_1066,KYC_VERIFY,CUSTOMER,13969,"{""batch"": ""BATCH_391"", ""risk_score"": 0.779, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13969""}",10.62.67.180,400,2026-08-24 05:45:33
7089,USR_1086,RISK_FLAG_OVERRIDE,ACCOUNT,10079,"{""batch"": ""BATCH_999"", ""risk_score"": 0.483, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10079""}",10.252.183.58,400,2026-09-06 19:26:30
7090,USR_1032,TRANSFER_INITIATE,ORDER,14941,"{""batch"": ""BATCH_617"", ""risk_score"": 0.703, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14941""}",10.20.7.48,403,2026-09-05 08:02:41
7091,USR_1005,ORDER_CREATE,WIRE_BATCH,10311,"{""batch"": ""BATCH_733"", ""risk_score"": 0.846, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10311""}",10.28.165.172,400,2026-09-14 23:15:41
7092,USR_1087,BALANCE_INQUIRY,WIRE_BATCH,13421,"{""batch"": ""BATCH_324"", ""risk_score"": 0.802, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13421""}",10.180.96.135,500,2026-08-27 13:39:39
7093,USR_1013,KYC_VERIFY,AUTH_SESSION,13688,"{""batch"": ""BATCH_117"", ""risk_score"": 0.04, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13688""}",10.68.209.243,200,2026-09-16 03:16:06
7094,USR_1002,ORDER_UPDATE,ORDER,11677,"{""batch"": ""BATCH_519"", ""risk_score"": 0.815, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11677""}",10.129.236.69,403,2026-09-12 11:48:55
7095,USR_1022,ORDER_CREATE,ACCOUNT,11199,"{""batch"": ""BATCH_600"", ""risk_score"": 0.829, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11199""}",10.237.216.216,400,2026-08-28 21:24:42
7096,USR_1006,ORDER_CREATE,AUTH_SESSION,13879,"{""batch"": ""BATCH_142"", ""risk_score"": 0.066, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13879""}",10.119.136.93,500,2026-09-01 03:49:44
7097,USR_1056,BALANCE_INQUIRY,ACCOUNT,11986,"{""batch"": ""BATCH_899"", ""risk_score"": 0.928, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11986"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.17.90.174,400,2026-09-08 21:54:46
7098,USR_1016,TRANSFER_INITIATE,ACCOUNT,11621,"{""batch"": ""BATCH_343"", ""risk_score"": 0.742, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11621""}",10.246.222.20,200,2026-09-01 03:08:33
7099,USR_1004,BALANCE_INQUIRY,WIRE_BATCH,13919,"{""batch"": ""BATCH_206"", ""risk_score"": 0.802, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13919""}",10.62.113.147,200,2026-08-28 10:38:25
7100,USR_1039,ORDER_CREATE,WIRE_BATCH,13480,"{""batch"": ""BATCH_654"", ""risk_score"": 0.437, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13480""}",10.139.94.66,400,2026-09-15 23:21:00
7101,USR_1008,BALANCE_INQUIRY,AUTH_SESSION,12400,"{""batch"": ""BATCH_164"", ""risk_score"": 0.434, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12400""}",10.161.28.93,500,2026-08-22 00:39:00
7102,USR_1084,KYC_VERIFY,ACCOUNT,13891,"{""batch"": ""BATCH_366"", ""risk_score"": 0.515, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13891""}",10.90.79.162,400,2026-09-01 03:16:07
7103,USR_1044,TRANSFER_INITIATE,WIRE_BATCH,10011,"{""batch"": ""BATCH_105"", ""risk_score"": 0.383, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10011""}",10.210.194.104,500,2026-08-19 11:12:02
7104,USR_1039,ORDER_UPDATE,CUSTOMER,13719,"{""batch"": ""BATCH_188"", ""risk_score"": 0.751, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13719""}",10.216.207.133,200,2026-09-08 15:20:18
7105,USR_1045,BALANCE_INQUIRY,ORDER,14021,"{""batch"": ""BATCH_859"", ""risk_score"": 0.173, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14021""}",10.68.16.48,200,2026-09-06 12:53:34
7106,USR_1055,ORDER_CREATE,WIRE_BATCH,10823,"{""batch"": ""BATCH_795"", ""risk_score"": 0.182, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10823""}",10.223.209.153,200,2026-09-08 08:20:50
7107,USR_1034,TRANSFER_INITIATE,ORDER,11386,"{""batch"": ""BATCH_314"", ""risk_score"": 0.485, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11386""}",10.47.241.224,200,2026-08-27 05:06:27
7108,USR_1058,TRANSFER_INITIATE,ACCOUNT,13188,"{""batch"": ""BATCH_365"", ""risk_score"": 0.466, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13188""}",10.76.119.85,200,2026-08-29 16:38:22
7109,USR_1096,ACCOUNT_AUTH,WIRE_BATCH,11059,"{""batch"": ""BATCH_636"", ""risk_score"": 0.66, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11059""}",10.147.164.182,200,2026-09-14 06:44:32
7110,USR_1061,POLICY_EVAL,ORDER,11950,"{""batch"": ""BATCH_243"", ""risk_score"": 0.856, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11950"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.55.131.130,200,2026-08-25 23:19:44
7111,USR_1099,KYC_VERIFY,ACCOUNT,11677,"{""batch"": ""BATCH_858"", ""risk_score"": 0.618, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11677""}",10.94.194.99,400,2026-09-05 19:19:16
7112,USR_1068,ORDER_CREATE,ACCOUNT,11215,"{""batch"": ""BATCH_376"", ""risk_score"": 0.807, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11215""}",10.116.199.219,400,2026-09-11 17:22:45
7113,USR_1010,POLICY_EVAL,AUTH_SESSION,11741,"{""batch"": ""BATCH_138"", ""risk_score"": 0.635, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11741""}",10.248.117.64,200,2026-09-10 04:59:22
7114,USR_1069,KYC_VERIFY,ORDER,14438,"{""batch"": ""BATCH_905"", ""risk_score"": 0.187, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14438""}",10.152.175.194,200,2026-08-29 15:07:33
7115,USR_1013,TRANSFER_INITIATE,ORDER,11744,"{""batch"": ""BATCH_629"", ""risk_score"": 0.888, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11744"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.209.168.89,500,2026-09-07 20:50:40
7116,USR_1097,RISK_FLAG_OVERRIDE,WIRE_BATCH,11016,"{""batch"": ""BATCH_141"", ""risk_score"": 0.386, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11016""}",10.15.125.222,403,2026-09-01 17:14:05
7117,USR_1052,ORDER_UPDATE,ORDER,14705,"{""batch"": ""BATCH_834"", ""risk_score"": 0.545, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14705""}",10.235.121.176,400,2026-09-07 13:12:47
7118,USR_1035,KYC_VERIFY,WIRE_BATCH,12168,"{""batch"": ""BATCH_758"", ""risk_score"": 0.554, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12168""}",10.189.213.15,200,2026-09-15 14:59:08
7119,USR_1091,RISK_FLAG_OVERRIDE,WIRE_BATCH,10383,"{""batch"": ""BATCH_546"", ""risk_score"": 0.712, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10383""}",10.189.133.229,403,2026-09-07 02:41:00
7120,USR_1002,POLICY_EVAL,CUSTOMER,14333,"{""batch"": ""BATCH_987"", ""risk_score"": 0.258, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14333""}",10.142.161.251,200,2026-09-06 00:37:23
7121,USR_1053,POLICY_EVAL,ORDER,10479,"{""batch"": ""BATCH_704"", ""risk_score"": 0.493, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10479""}",10.255.161.162,200,2026-09-10 04:13:21
7122,USR_1083,TRANSFER_INITIATE,WIRE_BATCH,14789,"{""batch"": ""BATCH_299"", ""risk_score"": 0.357, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14789""}",10.164.233.142,403,2026-08-31 14:28:37
7123,USR_1069,ORDER_CREATE,ORDER,13945,"{""batch"": ""BATCH_312"", ""risk_score"": 0.774, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13945""}",10.209.119.187,403,2026-09-16 10:53:59
7124,USR_1009,ORDER_UPDATE,ORDER,12805,"{""batch"": ""BATCH_994"", ""risk_score"": 0.455, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12805""}",10.150.117.219,201,2026-09-02 19:19:24
7125,USR_1010,ORDER_CREATE,CUSTOMER,11859,"{""batch"": ""BATCH_340"", ""risk_score"": 0.473, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11859""}",10.217.44.110,500,2026-08-25 07:46:27
7126,USR_1018,KYC_VERIFY,ACCOUNT,13949,"{""batch"": ""BATCH_519"", ""risk_score"": 0.169, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13949""}",10.121.243.143,200,2026-08-22 18:11:16
7127,USR_1084,ORDER_CREATE,ORDER,12645,"{""batch"": ""BATCH_118"", ""risk_score"": 0.141, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12645""}",10.41.158.75,403,2026-09-09 16:56:30
7128,USR_1047,TRANSFER_INITIATE,ACCOUNT,12062,"{""batch"": ""BATCH_913"", ""risk_score"": 0.043, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12062""}",10.28.48.220,200,2026-08-26 23:42:13
7129,USR_1087,BALANCE_INQUIRY,ORDER,14005,"{""batch"": ""BATCH_880"", ""risk_score"": 0.561, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14005""}",10.207.46.69,500,2026-09-07 22:14:55
7130,USR_1004,KYC_VERIFY,WIRE_BATCH,11495,"{""batch"": ""BATCH_779"", ""risk_score"": 0.542, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11495""}",10.192.34.125,200,2026-09-02 23:33:51
7131,USR_1014,TRANSFER_INITIATE,ACCOUNT,13874,"{""batch"": ""BATCH_974"", ""risk_score"": 0.711, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13874""}",10.25.57.67,200,2026-09-05 08:45:50
7132,USR_1043,BALANCE_INQUIRY,ORDER,14817,"{""batch"": ""BATCH_778"", ""risk_score"": 0.336, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14817""}",10.173.154.146,400,2026-08-26 00:20:42
7133,USR_1084,BALANCE_INQUIRY,WIRE_BATCH,14367,"{""batch"": ""BATCH_496"", ""risk_score"": 0.294, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14367""}",10.67.142.68,200,2026-09-17 07:32:14
7134,USR_1017,ACCOUNT_AUTH,WIRE_BATCH,11792,"{""batch"": ""BATCH_580"", ""risk_score"": 0.268, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11792""}",10.210.133.141,500,2026-09-03 04:09:10
7135,USR_1089,ORDER_UPDATE,ACCOUNT,11510,"{""batch"": ""BATCH_475"", ""risk_score"": 0.569, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11510""}",10.133.21.206,400,2026-09-10 14:52:07
7136,USR_1045,BALANCE_INQUIRY,CUSTOMER,14869,"{""batch"": ""BATCH_500"", ""risk_score"": 0.876, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14869"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.97.63.45,200,2026-08-23 09:00:21
7137,USR_1092,BALANCE_INQUIRY,ORDER,10787,"{""batch"": ""BATCH_423"", ""risk_score"": 0.216, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10787""}",10.96.201.11,200,2026-09-14 04:09:20
7138,USR_1038,POLICY_EVAL,AUTH_SESSION,13017,"{""batch"": ""BATCH_768"", ""risk_score"": 0.846, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13017""}",10.62.90.68,403,2026-09-05 00:03:54
7139,USR_1079,KYC_VERIFY,ORDER,12668,"{""batch"": ""BATCH_178"", ""risk_score"": 0.981, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12668"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.74.73.181,200,2026-08-25 14:39:41
7140,USR_1091,ORDER_UPDATE,WIRE_BATCH,12802,"{""batch"": ""BATCH_607"", ""risk_score"": 0.374, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12802""}",10.82.230.193,200,2026-09-17 03:45:19
7141,USR_1063,BALANCE_INQUIRY,AUTH_SESSION,10107,"{""batch"": ""BATCH_736"", ""risk_score"": 0.217, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10107""}",10.229.126.240,200,2026-09-12 05:35:31
7142,USR_1053,KYC_VERIFY,AUTH_SESSION,14286,"{""batch"": ""BATCH_747"", ""risk_score"": 0.949, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14286"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.227.36.235,200,2026-09-12 07:08:20
7143,USR_1034,ORDER_UPDATE,CUSTOMER,13058,"{""batch"": ""BATCH_451"", ""risk_score"": 0.269, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13058""}",10.121.66.187,500,2026-08-26 10:15:17
7144,USR_1078,RISK_FLAG_OVERRIDE,ORDER,11505,"{""batch"": ""BATCH_583"", ""risk_score"": 0.532, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11505""}",10.138.57.59,200,2026-08-24 10:51:44
7145,USR_1093,POLICY_EVAL,ORDER,12366,"{""batch"": ""BATCH_467"", ""risk_score"": 0.932, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12366"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.224.133.125,200,2026-09-03 08:27:19
7146,USR_1043,ACCOUNT_AUTH,CUSTOMER,12252,"{""batch"": ""BATCH_152"", ""risk_score"": 0.193, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12252""}",10.73.235.210,200,2026-09-12 08:45:01
7147,USR_1055,KYC_VERIFY,ORDER,12320,"{""batch"": ""BATCH_475"", ""risk_score"": 0.254, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12320""}",10.99.115.112,403,2026-08-21 04:40:30
7148,USR_1021,ORDER_UPDATE,CUSTOMER,10005,"{""batch"": ""BATCH_859"", ""risk_score"": 0.803, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10005""}",10.35.121.70,400,2026-09-10 09:45:30
7149,USR_1090,POLICY_EVAL,CUSTOMER,14453,"{""batch"": ""BATCH_625"", ""risk_score"": 0.51, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14453""}",10.52.133.29,200,2026-08-20 08:00:33
7150,USR_1096,ORDER_CREATE,CUSTOMER,12613,"{""batch"": ""BATCH_114"", ""risk_score"": 0.435, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12613""}",10.38.169.12,500,2026-08-27 18:25:11
7151,USR_1091,ORDER_CREATE,WIRE_BATCH,13440,"{""batch"": ""BATCH_163"", ""risk_score"": 0.639, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13440""}",10.55.138.239,201,2026-09-17 06:51:48
7152,USR_1038,ACCOUNT_AUTH,ACCOUNT,10106,"{""batch"": ""BATCH_257"", ""risk_score"": 0.959, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10106"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.187.129.69,200,2026-08-20 08:38:38
7153,USR_1075,TRANSFER_INITIATE,CUSTOMER,14292,"{""batch"": ""BATCH_470"", ""risk_score"": 0.161, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14292""}",10.143.61.216,403,2026-08-31 01:07:38
7154,USR_1062,ORDER_CREATE,WIRE_BATCH,14889,"{""batch"": ""BATCH_280"", ""risk_score"": 0.089, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14889""}",10.34.170.128,200,2026-09-06 12:52:24
7155,USR_1030,ORDER_CREATE,ORDER,11824,"{""batch"": ""BATCH_119"", ""risk_score"": 0.103, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11824""}",10.99.249.1,200,2026-09-03 19:01:12
7156,USR_1098,ORDER_CREATE,CUSTOMER,12996,"{""batch"": ""BATCH_596"", ""risk_score"": 0.614, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12996""}",10.119.206.68,200,2026-08-22 02:45:09
7157,USR_1094,TRANSFER_INITIATE,AUTH_SESSION,10544,"{""batch"": ""BATCH_212"", ""risk_score"": 0.723, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10544""}",10.199.230.238,200,2026-09-05 06:37:10
7158,USR_1005,KYC_VERIFY,ORDER,13655,"{""batch"": ""BATCH_516"", ""risk_score"": 0.421, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13655""}",10.238.55.237,500,2026-09-13 14:41:21
7159,USR_1029,RISK_FLAG_OVERRIDE,CUSTOMER,13241,"{""batch"": ""BATCH_786"", ""risk_score"": 0.786, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13241""}",10.1.110.240,403,2026-09-10 09:08:30
7160,USR_1083,ACCOUNT_AUTH,ACCOUNT,10503,"{""batch"": ""BATCH_140"", ""risk_score"": 0.898, ""flagged"": true, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10503"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.55.172.227,201,2026-09-06 01:53:09
7161,USR_1085,ORDER_UPDATE,AUTH_SESSION,10050,"{""batch"": ""BATCH_198"", ""risk_score"": 0.344, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10050""}",10.80.230.242,200,2026-08-27 16:20:39
7162,USR_1002,ORDER_UPDATE,AUTH_SESSION,13838,"{""batch"": ""BATCH_816"", ""risk_score"": 0.829, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13838""}",10.248.144.137,200,2026-08-21 14:53:56
7163,USR_1085,POLICY_EVAL,CUSTOMER,13516,"{""batch"": ""BATCH_591"", ""risk_score"": 0.36, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13516""}",10.19.234.82,201,2026-08-27 13:51:03
7164,USR_1004,ORDER_CREATE,CUSTOMER,11414,"{""batch"": ""BATCH_906"", ""risk_score"": 0.58, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11414""}",10.175.236.163,200,2026-09-14 00:30:44
7165,USR_1088,TRANSFER_INITIATE,CUSTOMER,11020,"{""batch"": ""BATCH_335"", ""risk_score"": 0.557, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11020""}",10.57.146.7,400,2026-09-01 06:42:18
