recon_id,source_system,external_ref,internal_order_id,amount,currency,status,discrepancy_reason,reconciled_at
81944,FED_ACH_CLEARING,EXT-7216355,10450,20439.85,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-06 16:41:31
81945,SWIFT_FIN,EXT-6276572,10992,7448.45,USD,MATCHED,,2026-09-04 23:05:25
81946,INTERNAL_LEDGER,EXT-9388937,14801,36319.59,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-08 19:07:52
81947,INTERNAL_LEDGER,EXT-2373990,14544,24160.26,USD,MATCHED,,2026-09-12 19:06:19
81948,SWIFT_FIN,EXT-5142795,13094,62021.1,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-12 10:25:44
81949,CARD_PAYMENT_GATEWAY,EXT-5188051,13172,9147.19,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 23:31:41
81950,FED_ACH_CLEARING,EXT-1284555,12468,65878.93,USD,MATCHED,,2026-09-13 04:44:19
81951,SWIFT_FIN,EXT-7072811,14333,81320.06,USD,MATCHED,,2026-09-07 22:43:00
81952,CARD_PAYMENT_GATEWAY,EXT-2370505,14098,61443.48,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-12 20:49:13
81953,SWIFT_FIN,EXT-5523884,13132,41799.14,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-15 14:39:53
81954,INTERNAL_LEDGER,EXT-1583775,14490,74892.45,USD,MATCHED,,2026-09-13 08:38:20
81955,INTERNAL_LEDGER,EXT-9535001,13110,22971.65,USD,MATCHED,,2026-09-11 20:04:23
81956,FED_ACH_CLEARING,EXT-1683202,11315,32560.79,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-14 09:08:49
81957,INTERNAL_LEDGER,EXT-1833067,10691,3102.92,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-12 16:17:27
81958,SWIFT_FIN,EXT-4944924,14319,83159.96,USD,MATCHED,,2026-09-14 08:38:32
81959,SWIFT_FIN,EXT-6382160,11105,33931.44,USD,MATCHED,,2026-09-08 19:23:47
81960,CARD_PAYMENT_GATEWAY,EXT-1658413,12811,36262.67,USD,MATCHED,,2026-09-05 16:01:50
81961,INTERNAL_LEDGER,EXT-1436940,10273,44539.72,USD,MATCHED,,2026-09-12 04:54:08
81962,INTERNAL_LEDGER,EXT-3303869,14137,27549.55,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-03 21:43:38
81963,CARD_PAYMENT_GATEWAY,EXT-6377696,13159,68949.43,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 06:03:21
81964,INTERNAL_LEDGER,EXT-7298199,14089,7949.82,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-13 07:52:26
81965,INTERNAL_LEDGER,EXT-1198969,12551,7177.02,USD,MATCHED,,2026-09-17 15:16:52
81966,SWIFT_FIN,EXT-9814145,13772,34120.35,USD,MATCHED,,2026-09-10 08:42:06
81967,CARD_PAYMENT_GATEWAY,EXT-5753908,10892,32010.64,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-12 07:56:14
81968,SWIFT_FIN,EXT-5802050,10298,26715.77,USD,MATCHED,,2026-09-10 09:08:48
81969,CARD_PAYMENT_GATEWAY,EXT-4029986,10412,53035.35,USD,MATCHED,,2026-09-04 13:44:39
81970,SWIFT_FIN,EXT-4990871,14792,40068.84,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-08 03:38:18
81971,CARD_PAYMENT_GATEWAY,EXT-7112917,11322,19337.16,USD,MATCHED,,2026-09-11 19:30:21
81972,INTERNAL_LEDGER,EXT-4492369,12195,5374.91,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-05 12:10:54
81973,FED_ACH_CLEARING,EXT-7756372,14566,16249.1,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-15 07:39:37
81974,CARD_PAYMENT_GATEWAY,EXT-3058776,11666,24969.84,USD,MATCHED,,2026-09-08 20:40:44
81975,CARD_PAYMENT_GATEWAY,EXT-7688506,13105,16414.19,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-04 16:37:06
81976,CARD_PAYMENT_GATEWAY,EXT-8310544,13757,69636.28,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-17 11:08:32
81977,SWIFT_FIN,EXT-2264534,13870,8810.17,USD,MATCHED,,2026-09-11 07:12:22
81978,INTERNAL_LEDGER,EXT-1618186,14303,6347.51,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-13 13:39:32
81979,INTERNAL_LEDGER,EXT-6698953,13051,66585.04,USD,MATCHED,,2026-09-13 02:20:24
81980,INTERNAL_LEDGER,EXT-6029099,13811,17311.6,USD,MATCHED,,2026-09-09 11:34:05
81981,SWIFT_FIN,EXT-8570663,11258,61508.0,USD,MATCHED,,2026-09-12 19:46:13
81982,INTERNAL_LEDGER,EXT-3531799,10967,43748.43,USD,MATCHED,,2026-09-09 15:16:36
81983,CARD_PAYMENT_GATEWAY,EXT-8893639,12820,73551.99,USD,MATCHED,,2026-09-17 17:04:20
81984,FED_ACH_CLEARING,EXT-2261188,11826,16685.43,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-10 20:17:58
81985,SWIFT_FIN,EXT-3445594,12457,24440.77,USD,MATCHED,,2026-09-08 23:03:00
81986,FED_ACH_CLEARING,EXT-2787584,11277,27731.27,USD,MATCHED,,2026-09-04 19:20:18
81987,FED_ACH_CLEARING,EXT-3001261,13828,14907.55,USD,MATCHED,,2026-09-05 11:43:06
81988,CARD_PAYMENT_GATEWAY,EXT-7537424,13831,48823.6,USD,MATCHED,,2026-09-07 12:14:53
81989,SWIFT_FIN,EXT-9132902,13395,26752.28,USD,MATCHED,,2026-09-08 06:17:25
81990,FED_ACH_CLEARING,EXT-1735636,14263,19128.34,USD,MATCHED,,2026-09-17 02:49:17
81991,CARD_PAYMENT_GATEWAY,EXT-3331463,13243,16376.56,USD,MATCHED,,2026-09-17 18:33:52
81992,INTERNAL_LEDGER,EXT-7788852,13968,34936.61,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-17 14:15:11
81993,SWIFT_FIN,EXT-1222772,11006,34838.43,USD,MATCHED,,2026-09-15 01:12:49
81994,CARD_PAYMENT_GATEWAY,EXT-7260185,11309,40798.74,USD,MATCHED,,2026-09-10 09:54:04
81995,SWIFT_FIN,EXT-9286423,14567,3331.09,USD,MATCHED,,2026-09-12 09:47:11
81996,SWIFT_FIN,EXT-8275114,11000,15563.68,USD,MATCHED,,2026-09-13 05:49:50
81997,CARD_PAYMENT_GATEWAY,EXT-5702155,13532,53851.96,USD,MATCHED,,2026-09-07 10:55:59
81998,SWIFT_FIN,EXT-9876038,14785,78477.03,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-09 13:00:19
81999,INTERNAL_LEDGER,EXT-6046462,13372,57810.02,USD,MATCHED,,2026-09-04 15:14:06
82000,FED_ACH_CLEARING,EXT-7155243,13160,23712.55,USD,MATCHED,,2026-09-17 13:44:36
82001,INTERNAL_LEDGER,EXT-2007694,14869,32082.44,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-04 12:19:53
82002,FED_ACH_CLEARING,EXT-2409417,11339,45033.65,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 21:07:32
82003,FED_ACH_CLEARING,EXT-3093700,14347,338.95,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-16 07:53:30
82004,INTERNAL_LEDGER,EXT-8567050,11453,73830.18,USD,MATCHED,,2026-09-07 12:24:52
82005,INTERNAL_LEDGER,EXT-7274904,12016,22847.93,USD,MATCHED,,2026-09-16 12:32:08
82006,CARD_PAYMENT_GATEWAY,EXT-1702215,12075,34980.08,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-11 10:00:02
82007,FED_ACH_CLEARING,EXT-8827150,14710,51659.0,USD,MATCHED,,2026-09-14 16:57:24
82008,CARD_PAYMENT_GATEWAY,EXT-6897191,14732,49630.07,USD,MATCHED,,2026-09-06 13:05:22
82009,CARD_PAYMENT_GATEWAY,EXT-2129477,14518,49275.73,USD,MATCHED,,2026-09-13 15:52:32
82010,FED_ACH_CLEARING,EXT-6529916,14850,50083.89,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-11 21:36:45
82011,CARD_PAYMENT_GATEWAY,EXT-4161884,14524,47143.19,USD,MATCHED,,2026-09-12 02:59:29
82012,SWIFT_FIN,EXT-7187180,12707,454.87,USD,MATCHED,,2026-09-11 21:40:22
82013,SWIFT_FIN,EXT-9634339,14536,30528.39,USD,MATCHED,,2026-09-16 07:51:54
82014,INTERNAL_LEDGER,EXT-6907076,12322,67838.56,USD,MATCHED,,2026-09-15 22:52:13
82015,INTERNAL_LEDGER,EXT-9977530,10261,6760.89,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-16 06:15:31
82016,SWIFT_FIN,EXT-7623390,13575,57129.65,USD,MATCHED,,2026-09-12 16:47:10
82017,FED_ACH_CLEARING,EXT-2683207,14331,36474.81,USD,MATCHED,,2026-09-06 06:15:52
82018,SWIFT_FIN,EXT-9031643,11826,1889.72,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-14 11:01:51
82019,FED_ACH_CLEARING,EXT-7978759,12318,72059.91,USD,MATCHED,,2026-09-17 06:08:45
82020,FED_ACH_CLEARING,EXT-1825881,11745,41508.78,USD,MATCHED,,2026-09-06 06:16:39
82021,INTERNAL_LEDGER,EXT-1375453,12461,49333.05,USD,MATCHED,,2026-09-11 20:59:28
82022,INTERNAL_LEDGER,EXT-3635754,12968,61391.68,USD,MATCHED,,2026-09-08 03:17:30
82023,FED_ACH_CLEARING,EXT-5016074,12423,35060.95,USD,MATCHED,,2026-09-09 13:23:01
82024,CARD_PAYMENT_GATEWAY,EXT-1680430,10870,27365.88,USD,MATCHED,,2026-09-06 11:29:26
82025,INTERNAL_LEDGER,EXT-3525348,13593,32446.82,USD,MATCHED,,2026-09-08 12:01:52
82026,CARD_PAYMENT_GATEWAY,EXT-3928344,11825,78168.29,USD,MATCHED,,2026-09-17 01:46:59
82027,CARD_PAYMENT_GATEWAY,EXT-5819500,14785,22552.72,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-09 05:26:26
82028,FED_ACH_CLEARING,EXT-5373657,14872,66788.91,USD,MATCHED,,2026-09-04 03:08:36
82029,FED_ACH_CLEARING,EXT-5581624,13173,75734.23,USD,MATCHED,,2026-09-14 14:02:42
82030,INTERNAL_LEDGER,EXT-1310798,10642,64152.99,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-12 19:58:33
82031,SWIFT_FIN,EXT-8775272,14802,2078.25,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-14 18:15:29
82032,FED_ACH_CLEARING,EXT-9377278,12826,81483.86,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 04:01:12
82033,CARD_PAYMENT_GATEWAY,EXT-6931326,14002,45787.29,USD,MATCHED,,2026-09-09 04:41:04
82034,SWIFT_FIN,EXT-1087424,10137,20015.9,USD,MATCHED,,2026-09-13 17:00:45
82035,FED_ACH_CLEARING,EXT-6012525,12622,44676.52,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-07 03:23:52
82036,SWIFT_FIN,EXT-3204568,14121,69657.23,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-07 14:16:13
82037,INTERNAL_LEDGER,EXT-8554439,14567,84790.89,USD,MATCHED,,2026-09-05 17:58:22
82038,FED_ACH_CLEARING,EXT-3680645,10808,17814.83,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 07:32:51
82039,SWIFT_FIN,EXT-6138719,10767,29037.67,USD,MATCHED,,2026-09-10 22:41:11
82040,FED_ACH_CLEARING,EXT-2416126,14539,23123.64,USD,MATCHED,,2026-09-12 06:03:33
82041,CARD_PAYMENT_GATEWAY,EXT-9697238,12595,38421.49,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 08:40:19
82042,FED_ACH_CLEARING,EXT-5618833,14020,4327.55,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-06 10:37:28
82043,SWIFT_FIN,EXT-6241183,10402,31107.24,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-06 09:51:15
82044,FED_ACH_CLEARING,EXT-2881416,14165,84817.54,USD,MATCHED,,2026-09-05 19:05:22
82045,FED_ACH_CLEARING,EXT-8234804,12255,56193.9,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 07:41:13
82046,CARD_PAYMENT_GATEWAY,EXT-4744994,11663,26051.15,USD,MATCHED,,2026-09-10 06:31:42
82047,CARD_PAYMENT_GATEWAY,EXT-5719862,14348,16605.07,USD,MATCHED,,2026-09-16 14:10:55
82048,CARD_PAYMENT_GATEWAY,EXT-6397539,13332,39121.55,USD,MATCHED,,2026-09-11 22:11:17
82049,FED_ACH_CLEARING,EXT-8564813,13263,37809.82,USD,MATCHED,,2026-09-08 13:45:05
82050,CARD_PAYMENT_GATEWAY,EXT-7512588,10366,54872.45,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-10 11:55:56
82051,INTERNAL_LEDGER,EXT-2182429,10972,5299.71,USD,MATCHED,,2026-09-12 04:08:27
82052,CARD_PAYMENT_GATEWAY,EXT-2113848,12723,2509.68,USD,MATCHED,,2026-09-11 14:10:08
82053,SWIFT_FIN,EXT-6562951,12020,26490.35,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-12 06:12:09
82054,FED_ACH_CLEARING,EXT-2366759,13498,9776.61,USD,MATCHED,,2026-09-05 14:07:29
82055,CARD_PAYMENT_GATEWAY,EXT-9568753,10059,60243.02,USD,MATCHED,,2026-09-06 16:01:56
82056,FED_ACH_CLEARING,EXT-5389933,13302,38876.47,USD,MATCHED,,2026-09-06 14:06:53
82057,INTERNAL_LEDGER,EXT-5505881,11120,13960.53,USD,MATCHED,,2026-09-09 16:20:24
82058,SWIFT_FIN,EXT-3269281,10812,82475.37,USD,MATCHED,,2026-09-13 13:58:44
82059,FED_ACH_CLEARING,EXT-1872068,14160,18188.45,USD,MATCHED,,2026-09-09 23:37:11
82060,INTERNAL_LEDGER,EXT-8537145,14076,56580.58,USD,MATCHED,,2026-09-10 06:40:26
82061,CARD_PAYMENT_GATEWAY,EXT-8151948,14637,18526.76,USD,MATCHED,,2026-09-11 18:01:21
82062,INTERNAL_LEDGER,EXT-1376888,14750,42090.04,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-15 18:20:57
82063,FED_ACH_CLEARING,EXT-2426913,11803,21607.79,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-14 01:35:42
82064,SWIFT_FIN,EXT-9538996,14318,79726.92,USD,MATCHED,,2026-09-11 20:28:15
82065,CARD_PAYMENT_GATEWAY,EXT-9234328,10120,79702.16,USD,MATCHED,,2026-09-16 06:12:09
82066,FED_ACH_CLEARING,EXT-4768536,11317,39595.44,USD,MATCHED,,2026-09-09 15:34:11
82067,CARD_PAYMENT_GATEWAY,EXT-3606150,11245,14192.24,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-08 10:14:07
82068,FED_ACH_CLEARING,EXT-9381085,10949,32662.7,USD,MATCHED,,2026-09-14 14:00:09
82069,FED_ACH_CLEARING,EXT-1949877,10424,48655.17,USD,MATCHED,,2026-09-11 22:59:13
82070,SWIFT_FIN,EXT-1237042,10745,67223.97,USD,MATCHED,,2026-09-16 07:08:29
82071,SWIFT_FIN,EXT-2675690,13715,6106.4,USD,MATCHED,,2026-09-05 06:52:06
82072,SWIFT_FIN,EXT-5683414,14428,37777.14,USD,MATCHED,,2026-09-07 06:39:58
82073,INTERNAL_LEDGER,EXT-5937632,10935,31715.91,USD,MATCHED,,2026-09-04 12:37:10
82074,SWIFT_FIN,EXT-3814966,11447,33299.16,USD,MATCHED,,2026-09-11 00:55:50
82075,SWIFT_FIN,EXT-9261353,10007,74120.45,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-14 23:31:14
82076,INTERNAL_LEDGER,EXT-8651144,11065,79637.51,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-03 22:51:09
82077,INTERNAL_LEDGER,EXT-2470866,10493,71114.25,USD,MATCHED,,2026-09-10 07:53:46
82078,SWIFT_FIN,EXT-8555183,14854,26064.39,USD,MATCHED,,2026-09-14 21:00:44
82079,INTERNAL_LEDGER,EXT-4470281,11687,49312.4,USD,MATCHED,,2026-09-15 07:07:50
82080,FED_ACH_CLEARING,EXT-5133152,10861,3541.88,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-15 22:42:27
82081,INTERNAL_LEDGER,EXT-6968755,14261,38783.11,USD,MATCHED,,2026-09-13 05:19:58
82082,FED_ACH_CLEARING,EXT-6979914,12194,31093.8,USD,MATCHED,,2026-09-16 21:21:03
82083,INTERNAL_LEDGER,EXT-5438094,11039,57302.15,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 02:22:59
82084,CARD_PAYMENT_GATEWAY,EXT-7871333,12023,80841.94,USD,MATCHED,,2026-09-15 06:59:18
82085,FED_ACH_CLEARING,EXT-7996816,14309,69251.22,USD,MATCHED,,2026-09-10 12:28:11
82086,SWIFT_FIN,EXT-4757602,12671,67830.92,USD,MATCHED,,2026-09-13 16:41:15
82087,FED_ACH_CLEARING,EXT-4414737,12653,24167.53,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-17 17:31:01
82088,SWIFT_FIN,EXT-1912876,10004,64745.81,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-06 19:02:19
82089,CARD_PAYMENT_GATEWAY,EXT-7432383,11789,78545.73,USD,MATCHED,,2026-09-15 10:17:28
82090,SWIFT_FIN,EXT-1096129,14265,59098.31,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-07 05:04:18
82091,INTERNAL_LEDGER,EXT-5445799,11997,31451.32,USD,MATCHED,,2026-09-16 12:22:58
82092,CARD_PAYMENT_GATEWAY,EXT-6822638,14739,32085.48,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 09:57:59
82093,CARD_PAYMENT_GATEWAY,EXT-4687797,12929,46034.49,USD,MATCHED,,2026-09-12 15:27:23
82094,INTERNAL_LEDGER,EXT-7043213,12015,74604.24,USD,MATCHED,,2026-09-10 15:12:05
82095,INTERNAL_LEDGER,EXT-2730476,11479,15650.22,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-04 06:55:56
82096,CARD_PAYMENT_GATEWAY,EXT-1004998,12100,83640.74,USD,MATCHED,,2026-09-11 19:28:00
82097,SWIFT_FIN,EXT-1667205,14486,70931.22,USD,MATCHED,,2026-09-17 18:24:29
82098,SWIFT_FIN,EXT-6163404,13515,16315.43,USD,MATCHED,,2026-09-16 04:18:00
82099,CARD_PAYMENT_GATEWAY,EXT-2953406,14032,64023.75,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-14 02:32:53
82100,FED_ACH_CLEARING,EXT-5264508,13347,26499.56,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-10 03:48:07
82101,INTERNAL_LEDGER,EXT-2611431,11862,40844.9,USD,MATCHED,,2026-09-14 02:40:27
82102,INTERNAL_LEDGER,EXT-8713753,14909,3972.46,USD,MATCHED,,2026-09-11 00:18:04
82103,CARD_PAYMENT_GATEWAY,EXT-8113379,10384,8157.64,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-14 09:12:38
82104,INTERNAL_LEDGER,EXT-9667557,12274,5508.91,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 23:23:37
82105,FED_ACH_CLEARING,EXT-5801611,14376,59713.83,USD,MATCHED,,2026-09-16 17:48:03
82106,CARD_PAYMENT_GATEWAY,EXT-5749884,10209,36631.83,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-11 19:19:46
82107,INTERNAL_LEDGER,EXT-9842970,14321,42213.9,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-13 06:04:43
82108,FED_ACH_CLEARING,EXT-1007980,13948,65218.98,USD,MATCHED,,2026-09-14 12:26:14
82109,SWIFT_FIN,EXT-1612082,10872,51145.42,USD,MATCHED,,2026-09-09 17:46:50
82110,SWIFT_FIN,EXT-9009506,11861,3215.25,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-04 18:23:35
82111,INTERNAL_LEDGER,EXT-9567087,10142,16917.93,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-09 16:59:13
82112,CARD_PAYMENT_GATEWAY,EXT-2376389,14025,26458.19,USD,MATCHED,,2026-09-06 14:54:10
82113,SWIFT_FIN,EXT-6095430,14953,33820.54,USD,MATCHED,,2026-09-11 09:56:35
82114,CARD_PAYMENT_GATEWAY,EXT-2392483,11733,51698.62,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 09:53:22
82115,FED_ACH_CLEARING,EXT-2460088,11594,71083.41,USD,MATCHED,,2026-09-05 03:59:09
82116,CARD_PAYMENT_GATEWAY,EXT-1587358,10390,57409.2,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-12 03:27:56
82117,INTERNAL_LEDGER,EXT-3839354,13112,11308.61,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-09 10:41:37
82118,CARD_PAYMENT_GATEWAY,EXT-2612278,11650,78984.23,USD,MATCHED,,2026-09-10 10:21:29
82119,INTERNAL_LEDGER,EXT-5027478,10551,9610.41,USD,MATCHED,,2026-09-06 09:03:33
82120,SWIFT_FIN,EXT-3829401,11239,20014.17,USD,MATCHED,,2026-09-05 08:23:54
82121,INTERNAL_LEDGER,EXT-4106500,13674,44033.63,USD,MATCHED,,2026-09-17 07:32:51
82122,CARD_PAYMENT_GATEWAY,EXT-5838659,10742,27077.21,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-09 09:52:07
82123,FED_ACH_CLEARING,EXT-4162611,13290,33412.14,USD,MATCHED,,2026-09-14 08:18:37
82124,SWIFT_FIN,EXT-8890157,11895,50009.15,USD,MATCHED,,2026-09-04 08:55:57
82125,SWIFT_FIN,EXT-7031233,12115,31992.52,USD,MATCHED,,2026-09-16 21:50:35
82126,INTERNAL_LEDGER,EXT-3290940,11624,54966.15,USD,MATCHED,,2026-09-09 00:58:15
82127,SWIFT_FIN,EXT-1688498,11587,19652.21,USD,MATCHED,,2026-09-09 08:04:51
82128,FED_ACH_CLEARING,EXT-7671840,13473,42158.09,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-16 11:07:27
82129,INTERNAL_LEDGER,EXT-1358025,10165,81136.64,USD,MATCHED,,2026-09-14 23:28:40
82130,INTERNAL_LEDGER,EXT-6811697,12450,66067.78,USD,MATCHED,,2026-09-05 17:10:59
82131,INTERNAL_LEDGER,EXT-2986156,12349,14408.21,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-13 00:12:56
82132,FED_ACH_CLEARING,EXT-3966106,10606,15443.26,USD,MATCHED,,2026-09-10 22:30:45
82133,SWIFT_FIN,EXT-4301491,14166,197.84,USD,MATCHED,,2026-09-09 08:28:14
82134,INTERNAL_LEDGER,EXT-3871496,10030,50831.53,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-10 08:34:25
82135,FED_ACH_CLEARING,EXT-8543670,13025,50656.39,USD,MATCHED,,2026-09-13 01:21:06
82136,SWIFT_FIN,EXT-2453721,13617,3511.6,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-10 13:32:42
82137,CARD_PAYMENT_GATEWAY,EXT-5094150,10836,45934.02,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-09 04:43:12
82138,FED_ACH_CLEARING,EXT-7300584,12933,64753.81,USD,MATCHED,,2026-09-12 22:05:11
82139,CARD_PAYMENT_GATEWAY,EXT-5749749,12770,26295.39,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 07:04:39
82140,FED_ACH_CLEARING,EXT-5721176,12938,80809.21,USD,MATCHED,,2026-09-11 18:37:32
82141,SWIFT_FIN,EXT-1031388,13155,10316.52,USD,MATCHED,,2026-09-15 23:58:20
82142,INTERNAL_LEDGER,EXT-1897428,12494,77278.35,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-10 08:46:33
82143,CARD_PAYMENT_GATEWAY,EXT-1899043,14822,82233.6,USD,MATCHED,,2026-09-07 10:01:29
82144,SWIFT_FIN,EXT-8384832,11471,40292.45,USD,MATCHED,,2026-09-06 21:01:05
82145,FED_ACH_CLEARING,EXT-3525406,13334,84002.45,USD,MATCHED,,2026-09-12 09:15:57
82146,FED_ACH_CLEARING,EXT-3699005,10905,13591.19,USD,MATCHED,,2026-09-17 11:28:30
82147,CARD_PAYMENT_GATEWAY,EXT-6164137,14773,43082.28,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-17 15:10:32
82148,SWIFT_FIN,EXT-8510343,14011,81024.69,USD,MATCHED,,2026-09-17 18:49:08
82149,SWIFT_FIN,EXT-6424726,10368,7667.41,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-14 17:17:34
82150,CARD_PAYMENT_GATEWAY,EXT-2913529,10356,39490.39,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-04 02:27:18
82151,FED_ACH_CLEARING,EXT-8717819,14647,64368.16,USD,MATCHED,,2026-09-14 17:54:12
82152,CARD_PAYMENT_GATEWAY,EXT-5433217,13879,26855.32,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-09 14:03:42
82153,FED_ACH_CLEARING,EXT-7288008,10515,30985.8,USD,MATCHED,,2026-09-15 04:55:18
82154,FED_ACH_CLEARING,EXT-7977527,10958,49198.52,USD,MATCHED,,2026-09-11 09:53:03
82155,INTERNAL_LEDGER,EXT-2691411,11407,10065.17,USD,MATCHED,,2026-09-04 06:50:16
82156,FED_ACH_CLEARING,EXT-3221776,11065,2661.37,USD,MATCHED,,2026-09-17 00:43:57
82157,FED_ACH_CLEARING,EXT-4343876,10546,8119.99,USD,MATCHED,,2026-09-04 03:38:18
82158,FED_ACH_CLEARING,EXT-1649120,13592,56716.0,USD,MATCHED,,2026-09-10 19:35:59
82159,INTERNAL_LEDGER,EXT-9686175,10132,71040.8,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-15 15:02:52
82160,FED_ACH_CLEARING,EXT-2592328,12491,3121.05,USD,MATCHED,,2026-09-03 19:54:41
82161,FED_ACH_CLEARING,EXT-6867506,13228,41191.35,USD,MATCHED,,2026-09-08 19:12:54
82162,CARD_PAYMENT_GATEWAY,EXT-3351343,11224,78241.45,USD,MATCHED,,2026-09-13 16:27:53
82163,CARD_PAYMENT_GATEWAY,EXT-8391873,11402,46790.36,USD,MATCHED,,2026-09-11 16:26:30
82164,FED_ACH_CLEARING,EXT-1510714,10608,74484.19,USD,MATCHED,,2026-09-05 07:16:53
82165,FED_ACH_CLEARING,EXT-8281740,14047,59516.83,USD,MATCHED,,2026-09-09 10:27:41
82166,INTERNAL_LEDGER,EXT-1504716,14784,39931.13,USD,MATCHED,,2026-09-07 21:03:56
82167,INTERNAL_LEDGER,EXT-7759049,13396,52902.7,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-17 08:52:01
